Cust_ID,Gender_F_Flag,Gender_M_Flag,Residence_distance_from_store,time_in_store,accompanying_people,family_size,total_purchase_amount
3941,1,0,4,53,4,3,1917
3942,1,0,5,53,4,1,1202
3943,0,1,8,38,3,4,1882
3944,1,0,8,54,4,3,2003
3945,1,0,3,51,2,3,1528
3946,1,0,5,52,2,4,1243
3947,0,1,3,36,1,3,1208
3948,1,0,7,53,2,3,1789
3949,1,0,5,52,2,4,1954
3950,1,0,6,51,0,4,1206
3951,1,0,6,51,0,5,1334
3952,1,0,4,51,1,2,1269
3953,1,0,5,52,2,6,1192
3954,0,1,4,39,6,3,1952
3955,1,0,5,50,0,4,1517
3956,0,1,4,35,0,2,1029
3957,0,1,4,36,1,4,1117
3958,1,0,5,54,5,3,2146
3959,1,0,6,54,6,3,2035
3960,1,0,5,53,4,4,2150
3961,1,0,3,52,4,5,1283
3962,0,1,4,38,4,4,1513
3963,1,0,5,53,4,5,2201
3964,1,0,3,51,1,5,899
3965,1,0,1,53,7,4,1499
3966,0,1,9,40,5,3,2215
3967,0,1,1,36,4,4,871
3968,0,1,5,39,5,4,2090
3969,1,0,7,53,2,3,1507
3970,1,0,6,52,2,4,1515
3971,1,0,5,53,4,3,1486
3972,1,0,4,52,3,4,1380
3973,1,0,6,53,3,3,1894
3974,1,0,6,53,3,3,1694
3975,0,1,2,34,0,5,855
3976,0,1,10,38,1,5,1444
3977,1,0,10,55,5,4,2030
3978,1,0,10,53,2,5,1602
3979,1,0,3,52,3,5,783
3980,1,0,3,52,4,4,1321
3981,1,0,7,52,1,6,1520
3982,1,0,4,53,5,5,1829
3983,0,1,6,38,3,5,1881
3984,0,1,5,37,2,4,1447
3985,0,1,3,36,2,4,1608
3986,0,1,9,40,6,3,2267
3987,1,0,2,51,3,5,1482
3988,0,1,5,38,3,4,1371
3989,0,1,4,36,1,3,1200
3990,1,0,3,51,1,1,991
3991,1,0,1,51,4,4,1781
3992,0,1,6,37,2,7,1302
3993,0,1,5,39,7,5,1980
3994,0,1,6,38,3,2,1960
3995,1,0,6,54,6,4,2126
3996,1,0,6,55,8,5,2679
3997,1,0,5,51,1,6,1233
3998,1,0,6,52,1,2,1248
3999,1,0,3,53,5,3,2136
4000,0,1,2,38,6,4,1297
4001,1,0,7,53,2,6,1602
4002,1,0,4,53,4,6,1768
4003,0,1,7,38,3,4,1626
4004,1,0,7,53,3,5,1738
4005,1,0,3,52,3,4,1756
4006,1,0,10,55,6,4,2914
4007,1,0,3,51,2,4,1305
4008,1,0,5,53,3,2,1505
4009,0,1,2,35,1,5,752
4010,1,0,4,53,5,5,1694
4011,1,0,6,52,2,2,1360
4012,1,0,5,50,0,4,1019
4013,1,0,3,51,2,3,1399
4014,1,0,3,51,1,4,1121
4015,1,0,4,53,4,4,1518
4016,0,1,3,36,1,5,274
4017,1,0,5,53,3,5,2010
4018,0,1,6,37,2,4,1575
4019,1,0,6,53,3,4,1930
4020,1,0,8,55,6,4,2716
4021,1,0,4,52,3,4,1395
4022,1,0,6,53,3,4,1980
4023,1,0,3,53,5,4,1775
4024,1,0,4,54,6,6,1668
4025,1,0,7,53,3,5,1910
4026,1,0,4,53,4,4,1685
4027,1,0,6,52,2,4,1719
4028,1,0,6,53,4,4,1643
4029,1,0,7,51,0,3,1734
4030,1,0,2,50,1,4,1152
4031,0,1,8,36,0,4,1301
4032,1,0,1,50,2,3,938
4033,1,0,7,53,3,3,1647
4034,0,1,3,38,5,3,1340
4035,1,0,6,52,1,4,730
4036,1,0,3,51,2,5,1527
4037,1,0,5,50,0,5,874
4038,1,0,13,55,4,5,2355
4039,0,1,4,38,4,4,2010
4040,1,0,6,52,2,5,1628
4041,0,1,6,38,4,5,1817
4042,0,1,3,39,7,3,1793
4043,0,1,5,39,7,3,1822
4044,1,0,8,53,2,4,1575
4045,1,0,3,51,1,2,1083
4046,1,0,7,53,2,4,1496
4047,0,1,8,39,4,4,1994
4048,1,0,6,52,1,4,1036
4049,1,0,6,52,1,4,1448
4050,1,0,6,52,1,6,1322
4051,1,0,6,52,1,3,1392
4052,1,0,3,54,8,5,2146
4053,1,0,4,52,3,3,1471
4054,1,0,12,56,6,5,2709
4055,1,0,8,54,5,6,2154
4056,0,1,5,38,4,3,1916
4057,1,0,5,52,2,4,1394
4058,1,0,4,51,1,2,956
4059,0,1,5,37,2,5,1141
4060,1,0,4,53,4,6,1762
4061,1,0,5,53,4,5,1713
4062,1,0,5,54,5,4,1894
4063,1,0,6,52,2,4,1571
4064,1,0,6,52,1,5,1399
4065,0,1,2,36,2,4,954
4066,1,0,4,53,5,5,1920
4067,1,0,4,52,2,4,1293
4068,1,0,5,54,5,5,1879
4069,1,0,0,48,1,3,953
4070,1,0,4,52,2,4,1353
4071,1,0,5,50,0,2,1199
4072,1,0,3,55,10,5,2431
4073,1,0,3,52,4,4,1901
4074,1,0,4,53,4,3,1837
4075,0,1,3,36,2,5,1359
4076,1,0,5,51,1,6,1126
4077,1,0,7,53,3,4,1504
4078,1,0,2,51,2,4,1430
4079,1,0,10,53,1,4,1896
4080,1,0,5,52,2,5,1161
4081,0,1,5,37,2,4,1234
4082,1,0,5,52,2,4,1608
4083,0,1,5,39,5,4,1732
4084,1,0,4,55,8,5,2039
4085,1,0,5,53,3,5,1759
4086,0,1,3,38,5,4,1429
4087,1,0,3,52,4,6,1457
4088,0,1,5,39,7,4,2468
4089,1,0,6,52,2,5,1209
4090,0,1,3,36,2,3,1280
4091,1,0,5,51,1,6,1378
4092,0,1,6,38,3,5,1568
4093,1,0,5,51,1,3,1582
4094,1,0,9,54,4,5,2058
4095,0,1,3,36,2,4,1131
4096,1,0,2,51,2,5,792
4097,1,0,3,51,2,5,1266
4098,1,0,4,51,1,3,1193
4099,1,0,4,52,3,3,1437
4100,0,1,3,38,6,5,1949
4101,1,0,6,53,4,3,1960
4102,1,0,11,54,3,5,2192
4103,1,0,5,54,5,3,2105
4104,0,1,9,38,2,4,1993
4105,0,1,3,37,3,5,935
4106,1,0,3,51,1,4,1258
4107,1,0,3,51,2,5,1280
4108,0,1,2,37,4,4,1498
4109,1,0,3,51,2,5,1268
4110,0,1,4,35,0,3,1397
4111,1,0,5,53,3,4,1768
4112,1,0,3,52,4,5,1031
4113,1,0,6,51,0,5,839
4114,1,0,7,53,2,3,1533
4115,1,0,7,51,0,3,1467
4116,0,1,8,38,2,3,1572
4117,0,1,2,36,3,4,989
4118,1,0,4,52,2,4,1348
4119,0,1,7,38,3,4,1460
4120,0,1,7,38,3,4,1447
4121,1,0,9,51,0,4,1346
4122,1,0,3,51,2,4,948
4123,0,1,1,34,0,5,708
4124,1,0,11,53,1,4,1811
4125,1,0,2,51,3,3,1870
4126,0,1,4,37,2,5,1290
4127,1,0,2,51,3,4,1748
4128,1,0,5,54,5,4,1839
4129,0,1,6,37,2,3,1084
4130,1,0,6,53,3,5,1357
4131,1,0,5,53,4,3,1444
4132,1,0,4,52,2,2,894
4133,1,0,5,53,3,3,1424
4134,1,0,10,54,3,5,1759
4135,1,0,2,51,3,3,1428
4136,1,0,3,50,0,5,1109
4137,0,1,4,37,2,4,1013
4138,1,0,2,51,3,5,1340
4139,1,0,2,50,1,4,1169
4140,1,0,3,51,1,6,1109
4141,1,0,7,53,3,5,1485
4142,1,0,3,53,5,5,1796
4143,1,0,6,53,3,2,1474
4144,1,0,5,53,4,5,1670
4145,1,0,5,52,2,3,1239
4146,0,1,5,36,1,3,1094
4147,0,1,4,37,3,5,1304
4148,1,0,11,54,3,4,2437
4149,1,0,6,52,2,5,1761
4150,1,0,6,52,2,4,1266
4151,0,1,8,39,4,4,1979
4152,1,0,4,52,3,3,1305
4153,0,1,2,36,2,5,847
4154,0,1,5,38,3,3,1746
4155,1,0,5,51,1,5,1432
4156,1,0,5,53,3,3,1827
4157,0,1,5,38,4,3,2033
4158,0,1,3,37,3,4,928
4159,1,0,6,52,2,2,1862
4160,1,0,3,52,4,4,1342
4161,0,1,4,37,2,5,1503
4162,1,0,7,54,5,5,2279
4163,0,1,3,36,1,4,1304
4164,1,0,5,53,3,6,1373
4165,1,0,5,53,3,5,1577
4166,0,1,6,39,6,4,2254
4167,0,1,2,36,2,5,874
4168,1,0,1,52,6,3,1592
4169,1,0,9,54,4,3,2051
4170,1,0,7,52,1,3,1412
4171,1,0,6,53,3,5,1622
4172,1,0,6,52,1,3,1117
4173,1,0,3,52,4,4,1778
4174,0,1,2,36,3,3,882
4175,1,0,6,54,6,3,2686
4176,0,1,5,38,4,4,1442
4177,1,0,7,53,2,5,1654
4178,1,0,4,52,2,5,1256
4179,1,0,7,54,5,4,1894
4180,1,0,4,52,2,4,1718
4181,1,0,3,52,3,3,1392
4182,0,1,7,40,6,3,2409
4183,1,0,7,53,2,5,1893
4184,0,1,8,39,5,4,1872
4185,1,0,6,54,6,4,2417
4186,1,0,2,51,2,3,1261
4187,1,0,2,51,2,5,796
4188,1,0,4,51,1,3,1384
4189,0,1,7,37,1,5,1346
4190,0,1,7,38,3,3,1908
4191,1,0,4,52,3,4,1334
4192,1,0,3,50,0,3,591
4193,1,0,5,51,1,4,1323
4194,1,0,6,52,1,5,1493
4195,1,0,3,52,3,3,1425
4196,0,1,8,41,8,3,2491
4197,1,0,6,52,1,3,1554
4198,1,0,2,52,4,5,1494
4199,0,1,7,38,2,5,1414
4200,0,1,3,37,3,4,1584
4201,0,1,3,36,2,6,1067
4202,1,0,6,52,2,2,1323
4203,1,0,2,51,3,4,1251
4204,1,0,2,54,8,5,2149
4205,1,0,2,50,1,3,704
4206,1,0,8,54,4,5,2029
4207,1,0,6,52,2,3,1998
4208,1,0,4,53,4,3,1736
4209,1,0,6,54,6,4,2231
4210,0,1,4,38,4,6,1277
4211,0,1,5,38,3,6,1655
4212,1,0,3,52,3,5,1519
4213,1,0,5,52,2,3,1054
4214,1,0,3,51,2,4,1459
4215,1,0,2,50,1,4,1493
4216,1,0,3,52,3,4,1106
4217,0,1,4,38,4,3,1498
4218,1,0,6,54,5,4,2475
4219,1,0,9,55,5,5,2407
4220,1,0,8,53,3,5,1732
4221,0,1,9,39,3,3,2065
4222,1,0,5,52,2,6,1394
4223,1,0,6,52,1,3,1531
4224,1,0,4,53,4,4,1476
4225,0,1,4,37,2,5,1368
4226,0,1,4,37,3,2,1615
4227,0,1,4,37,2,4,1440
4228,1,0,4,53,4,6,1548
4229,0,1,3,36,2,3,777
4230,1,0,8,54,5,4,2199
4231,1,0,7,53,3,5,1702
4232,0,1,4,37,3,4,2079
4233,1,0,5,53,4,6,1909
4234,1,0,4,52,2,3,1917
4235,1,0,5,51,1,4,1209
4236,1,0,8,52,1,3,988
4237,1,0,6,52,1,3,1003
4238,0,1,5,38,3,4,1550
4239,1,0,3,52,4,4,1690
4240,1,0,2,51,3,3,1645
4241,0,1,4,38,4,5,1363
4242,1,0,9,54,3,3,2639
4243,1,0,9,55,6,5,2345
4244,1,0,7,53,3,4,2314
4245,1,0,10,53,2,6,2202
4246,1,0,7,54,4,3,1848
4247,0,1,7,36,0,3,503
4248,1,0,2,53,6,3,1732
4249,0,1,8,39,5,3,2299
4250,1,0,7,54,4,6,1774
4251,1,0,2,51,2,5,1036
4252,1,0,4,52,3,3,1402
4253,1,0,2,50,1,5,1115
4254,1,0,5,53,3,3,1700
4255,0,1,5,39,5,5,1913
4256,1,0,2,51,2,4,1117
4257,1,0,4,55,8,3,2133
4258,0,1,3,37,3,5,1235
4259,0,1,2,34,0,3,308
4260,1,0,4,53,4,4,1554
4261,1,0,3,52,3,2,1110
4262,0,1,6,38,4,4,1519
4263,1,0,7,55,6,3,2286
4264,1,0,5,53,3,3,1203
4265,1,0,4,51,1,3,1017
4266,0,1,7,39,5,5,2074
4267,1,0,5,53,3,2,1842
4268,0,1,6,39,5,4,1927
4269,1,0,4,52,3,5,1253
4270,1,0,7,53,3,6,1790
4271,1,0,10,55,6,5,2604
4272,1,0,2,51,3,4,1209
4273,1,0,4,53,4,4,1536
4274,1,0,4,54,7,3,2320
4275,1,0,4,50,0,3,684
4276,1,0,2,51,2,5,757
4277,1,0,10,54,4,4,2307
4278,1,0,8,53,3,4,1776
4279,1,0,5,53,3,5,1676
4280,0,1,6,38,3,5,1506
4281,1,0,4,52,2,4,1376
4282,1,0,5,54,6,3,2186
4283,1,0,5,53,3,5,1617
4284,1,0,2,53,6,3,1710
4285,0,1,5,37,2,3,1255
4286,1,0,4,52,2,4,1721
4287,0,1,8,39,5,3,2112
4288,1,0,7,53,3,5,1626
4289,0,1,4,37,3,5,1702
4290,1,0,5,53,3,3,1509
4291,1,0,5,53,4,5,1955
4292,1,0,7,53,2,4,1475
4293,1,0,1,52,6,3,1896
4294,0,1,3,37,3,3,1572
4295,1,0,4,54,6,3,2585
4296,1,0,9,53,2,5,1521
4297,1,0,1,53,7,3,1591
4298,0,1,6,40,7,5,2537
4299,0,1,3,39,7,5,2073
4300,1,0,4,52,2,5,1516
4301,0,1,5,37,2,5,1288
4302,0,1,3,37,3,4,1520
4303,1,0,2,50,1,3,1067
4304,1,0,6,54,5,3,2160
4305,1,0,7,54,5,3,2091
4306,1,0,7,55,6,4,2213
4307,0,1,5,38,3,4,1674
4308,1,0,8,54,5,6,2013
4309,1,0,6,52,2,4,1608
4310,1,0,2,51,2,4,1623
4311,1,0,5,51,1,5,1051
4312,1,0,5,54,5,4,2192
4313,1,0,8,53,3,4,1731
4314,1,0,4,52,3,1,1566
4315,0,1,5,37,2,3,1462
4316,1,0,3,51,2,4,1604
4317,1,0,4,52,2,4,1668
4318,1,0,3,52,4,3,937
4319,0,1,8,38,3,2,1623
4320,1,0,3,52,3,3,1551
4321,1,0,4,53,4,2,1649
4322,0,1,3,38,5,5,1431
4323,1,0,8,53,3,4,2046
4324,1,0,5,53,3,3,1912
4325,1,0,10,52,0,4,1893
4326,1,0,6,52,2,4,2001
4327,1,0,6,52,2,3,1657
4328,1,0,5,51,1,4,1499
4329,1,0,6,52,1,4,1591
4330,0,1,5,38,3,4,1453
4331,0,1,8,36,0,3,1286
4332,0,1,4,37,2,3,1628
4333,1,0,6,54,5,5,2103
4334,1,0,9,54,3,4,1923
4335,1,0,6,53,3,4,1998
4336,0,1,6,38,4,5,1702
4337,1,0,6,53,3,5,1759
4338,1,0,7,54,4,5,2033
4339,1,0,6,54,5,5,1960
4340,1,0,5,54,5,3,2170
4341,0,1,4,38,5,4,1829
4342,1,0,7,53,2,4,1268
4343,1,0,2,50,1,5,1459
4344,1,0,7,51,0,4,1239
4345,1,0,5,53,4,4,1876
4346,1,0,4,51,1,5,903
4347,1,0,4,52,3,5,1896
4348,1,0,2,50,1,6,1009
4349,1,0,1,50,1,4,864
4350,0,1,6,38,3,5,1082
4351,1,0,5,53,3,6,1766
4352,1,0,3,51,1,4,1258
4353,1,0,6,53,3,5,1921
4354,1,0,0,48,1,4,420
4355,1,0,6,53,3,4,2067
4356,1,0,6,53,3,4,1632
4357,1,0,2,51,2,3,965
4358,0,1,9,39,4,6,1878
4359,1,0,1,51,3,4,860
4360,1,0,6,53,4,4,1861
4361,0,1,8,38,2,4,1381
4362,1,0,4,54,6,4,2290
4363,0,1,6,37,2,3,1351
4364,0,1,6,37,2,4,764
4365,1,0,2,49,0,4,992
4366,0,1,11,39,2,2,2057
4367,1,0,2,51,2,5,509
4368,1,0,2,53,6,4,1969
4369,1,0,7,54,5,6,2116
4370,0,1,4,37,2,2,755
4371,1,0,7,53,3,4,1355
4372,1,0,6,52,2,3,1643
4373,1,0,1,52,5,3,1498
4374,1,0,5,54,6,5,2150
4375,1,0,6,54,5,5,1648
4376,0,1,0,34,3,4,1337
4377,1,0,4,50,0,4,1094
4378,1,0,7,54,5,5,1954
4379,0,1,3,37,3,2,1074
4380,1,0,3,51,1,4,1464
